DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T17:06:43,308.63
DRL-003,SNS-speed-02,speed,2021-04-05,2021-04-05T17:06:43,1680.95
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:07:43,2009.79
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T17:07:43,1481.93
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:08:43,2644.30
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:08:43,2655.86
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:09:43,219.92
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:09:43,398.37
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:10:43,1558.35
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:10:43,1094.22
DRL-003,SNS-speed-01,speed,2021-04-05,2021-04-05T17:10:43,2615.75
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:11:43,1473.51
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T17:11:43,1062.79
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:11:43,208.23
DRL-002,SNS-temp-02,temp,2021-04-05,2021-04-05T17:11:43,282.92
DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T17:11:43,492.58
DRL-003,SNS-temp-02,temp,2021-04-05,2021-04-05T17:11:43,402.96
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:12:43,226.19
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T17:12:43,1144.05
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:13:43,2465.98
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T17:13:43,1348.25
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:13:43,319.33
DRL-002,SNS-temp-02,temp,2021-04-05,2021-04-05T17:13:43,326.65
DRL-003,SNS-speed-01,speed,2021-04-05,2021-04-05T17:13:43,1204.33
DRL-003,SNS-temp-02,temp,2021-04-05,2021-04-05T17:13:43,283.38
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:14:43,1729.80
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T17:14:43,293.89
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:15:43,2710.44
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:15:43,247.57
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:16:43,453.55
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:16:43,2166.32
DRL-003,SNS-speed-01,speed,2021-04-05,2021-04-05T17:16:43,1014.12
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:17:43,236.40
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T17:17:43,404.56
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:18:43,1660.15
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:18:43,2261.41
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:19:43,2599.96
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T17:19:43,1905.21
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:19:43,237.71
DRL-002,SNS-temp-02,temp,2021-04-05,2021-04-05T17:19:43,452.77
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:20:43,1318.88
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:21:43,245.74
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:22:43,259.47
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:23:43,1377.71
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:23:43,2018.88
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:24:43,1987.73
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:24:43,233.99
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:25:43,1265.16
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T17:25:43,457.91
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:25:43,1896.17
DRL-002,SNS-temp-02,temp,2021-04-05,2021-04-05T17:25:43,235.50
DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T17:25:43,481.39
DRL-003,SNS-speed-02,speed,2021-04-05,2021-04-05T17:25:43,2636.38
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:26:43,482.44
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:26:43,2045.85
DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T17:26:43,483.51
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:27:43,378.51
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:27:43,1445.69
DRL-003,SNS-speed-01,speed,2021-04-05,2021-04-05T17:27:43,2416.09
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:28:43,233.34
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T17:28:43,1655.50
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:29:43,490.66
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:29:43,423.12
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:30:43,2462.37
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:31:43,316.39
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:31:43,2676.58
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:32:43,387.11
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T17:32:43,354.65
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:32:43,1979.67
DRL-002,SNS-speed-02,speed,2021-04-05,2021-04-05T17:32:43,2446.56
DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T17:32:43,244.00
DRL-003,SNS-temp-02,temp,2021-04-05,2021-04-05T17:32:43,488.77
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:33:43,1890.84
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:33:43,2803.28
DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T17:33:43,380.43
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:34:43,232.53
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T17:34:43,278.41
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:35:43,447.94
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T17:35:43,1138.56
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:36:43,458.27
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T17:36:43,347.51
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:36:43,1182.26
DRL-002,SNS-speed-02,speed,2021-04-05,2021-04-05T17:36:43,2443.77
DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T17:36:43,443.72
DRL-003,SNS-speed-02,speed,2021-04-05,2021-04-05T17:36:43,2993.42
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:37:43,209.56
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:38:43,256.02
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T17:38:43,2290.52
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:39:43,1337.23
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:39:43,1239.07
DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T17:39:43,382.51
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:40:43,425.74
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T17:40:43,1647.49
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:40:43,342.88
DRL-002,SNS-speed-02,speed,2021-04-05,2021-04-05T17:40:43,1818.87
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:41:43,341.17
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:42:43,409.52
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T17:42:43,2017.59
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:42:43,2637.63
DRL-002,SNS-speed-02,speed,2021-04-05,2021-04-05T17:42:43,1763.92
DRL-003,SNS-speed-01,speed,2021-04-05,2021-04-05T17:42:43,1480.16
DRL-003,SNS-temp-02,temp,2021-04-05,2021-04-05T17:42:43,368.40
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:43:43,1643.55
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:43:43,456.17
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:44:43,2340.70
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T17:44:43,406.32
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:44:43,298.55
DRL-002,SNS-speed-02,speed,2021-04-05,2021-04-05T17:44:43,1372.62
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:45:43,2052.09
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:45:43,420.25
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:46:43,2414.09
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T17:46:43,404.69
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:46:43,1638.28
DRL-002,SNS-temp-02,temp,2021-04-05,2021-04-05T17:46:43,275.94
DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T17:46:43,383.77
DRL-003,SNS-temp-02,temp,2021-04-05,2021-04-05T17:46:43,358.34
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:47:43,2370.61
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T17:47:43,331.19
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:48:43,273.53
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:48:43,300.85
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:49:43,2549.24
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T17:49:43,374.75
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:50:43,1788.88
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T17:50:43,2963.01
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:51:43,1206.09
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T17:51:43,2589.40
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:51:43,1307.68
DRL-002,SNS-temp-02,temp,2021-04-05,2021-04-05T17:51:43,458.34
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:52:43,2245.16
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T17:52:43,461.20
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:52:43,263.29
DRL-002,SNS-speed-02,speed,2021-04-05,2021-04-05T17:52:43,1676.56
DRL-003,SNS-speed-01,speed,2021-04-05,2021-04-05T17:52:43,2418.75
DRL-003,SNS-speed-02,speed,2021-04-05,2021-04-05T17:52:43,2283.16
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:53:43,1691.05
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:54:43,2607.23
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:54:43,1173.84
DRL-003,SNS-speed-01,speed,2021-04-05,2021-04-05T17:54:43,2694.31
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:55:43,226.08
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:55:43,333.90
DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T17:55:43,436.41
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:56:43,2470.96
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T17:56:43,2506.35
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:56:43,1456.09
DRL-002,SNS-speed-02,speed,2021-04-05,2021-04-05T17:56:43,1103.46
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:57:43,341.23
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T17:57:43,497.66
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:57:43,386.14
DRL-002,SNS-temp-02,temp,2021-04-05,2021-04-05T17:57:43,364.59
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T17:58:43,2502.89
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T17:58:43,2835.70
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T17:58:43,475.62
DRL-002,SNS-temp-02,temp,2021-04-05,2021-04-05T17:58:43,294.34
DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T17:58:43,397.93
DRL-003,SNS-temp-02,temp,2021-04-05,2021-04-05T17:58:43,378.17
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T17:59:43,234.32
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T17:59:43,2668.25
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T18:00:43,224.76
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T18:00:43,487.27
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T18:00:43,209.25
DRL-002,SNS-temp-02,temp,2021-04-05,2021-04-05T18:00:43,278.65
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T18:01:43,365.30
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T18:01:43,453.95
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T18:01:43,323.33
DRL-002,SNS-speed-02,speed,2021-04-05,2021-04-05T18:01:43,2170.09
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T18:02:43,395.10
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T18:02:43,1019.65
DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T18:02:43,374.81
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T18:03:43,272.51
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T18:04:43,255.54
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T18:04:43,384.15
DRL-003,SNS-speed-01,speed,2021-04-05,2021-04-05T18:04:43,2838.19
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T18:05:43,2791.48
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T18:05:43,340.44
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T18:06:43,477.36
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T18:06:43,1799.92
DRL-003,SNS-speed-01,speed,2021-04-05,2021-04-05T18:06:43,1970.72
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T18:07:43,354.01
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T18:07:43,400.82
DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T18:07:43,392.31
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T18:08:43,1950.39
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T18:08:43,396.95
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T18:08:43,449.83
DRL-002,SNS-temp-02,temp,2021-04-05,2021-04-05T18:08:43,272.41
DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T18:08:43,469.57
DRL-003,SNS-speed-02,speed,2021-04-05,2021-04-05T18:08:43,2067.97
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T18:09:43,1074.83
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T18:10:43,495.34
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T18:10:43,448.42
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T18:10:43,1667.89
DRL-002,SNS-temp-02,temp,2021-04-05,2021-04-05T18:10:43,489.45
DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T18:10:43,201.39
DRL-003,SNS-speed-02,speed,2021-04-05,2021-04-05T18:10:43,2489.39
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T18:11:43,1621.24
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T18:11:43,215.36
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T18:11:43,1014.85
DRL-002,SNS-speed-02,speed,2021-04-05,2021-04-05T18:11:43,1119.75
DRL-003,SNS-speed-01,speed,2021-04-05,2021-04-05T18:11:43,2049.97
DRL-003,SNS-speed-02,speed,2021-04-05,2021-04-05T18:11:43,1256.35
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T18:12:43,283.71
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T18:12:43,1730.12
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T18:12:43,376.88
DRL-002,SNS-speed-02,speed,2021-04-05,2021-04-05T18:12:43,2001.57
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T18:13:43,363.58
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T18:13:43,205.16
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T18:14:43,2998.59
DRL-001,SNS-temp-01,temp,2021-04-05,2021-04-05T18:15:43,355.88
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T18:15:43,2755.61
DRL-002,SNS-speed-01,speed,2021-04-05,2021-04-05T18:15:43,1445.10
DRL-002,SNS-temp-02,temp,2021-04-05,2021-04-05T18:15:43,457.74
DRL-003,SNS-speed-01,speed,2021-04-05,2021-04-05T18:15:43,1393.48
DRL-003,SNS-speed-02,speed,2021-04-05,2021-04-05T18:15:43,1119.84
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T18:16:43,2828.16
DRL-001,SNS-speed-02,speed,2021-04-05,2021-04-05T18:16:43,1628.22
DRL-002,SNS-temp-01,temp,2021-04-05,2021-04-05T18:16:43,332.51
DRL-002,SNS-speed-02,speed,2021-04-05,2021-04-05T18:16:43,2958.30
DRL-003,SNS-temp-01,temp,2021-04-05,2021-04-05T18:16:43,288.51
DRL-003,SNS-speed-02,speed,2021-04-05,2021-04-05T18:16:43,2879.25
DRL-001,SNS-speed-01,speed,2021-04-05,2021-04-05T18:17:43,1808.49
DRL-001,SNS-temp-02,temp,2021-04-05,2021-04-05T18:17:43,404.03
